1696502209.98637,"facial recognition testing","Peter Duan",1,18
1696502209.98637,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696502209.98637,"Histogram Equalization","Dionysios Balasis",4,141
1696502209.98637,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696502209.98637,"Artistic QR Code","Peter Duan",1,49
1696502209.98637,"SRGAN","Samir Mitha",0,15
1696502209.98637,"Tesseract OCR","Paul Duan",3,17
1696502209.98637,"Voice Cloning","Paul Duan",2,21
1696502209.98637,"PMC Paper Analysis V1","Bruce Liu",1,41
1696502209.98637,"facial recognition training","Peter Duan",1,10
1696502209.98637,"Single-sample T-Test","Kimia Mofid",0,7
1696502209.98637,"Random Password Generator","Dionysios Balasis",0,4
1696502209.98637,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696502209.98637,"URL Shortener","Dionysios Balasis",1,5
1696502209.98637,"QR Code Generator","Dionysios Balasis",2,17
1696502209.98637,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696502209.98637,"Latex OCR","Paul Duan",0,2
1696502209.98637,"Music Generator (melody + text)","Peter Duan",1,11
1696502209.98637,"PUBMED Paper Scraper","Bruce Liu",2,19
1696502209.98637,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696502209.98637,"IHC Nuclear Counter","Jesse Provost",1,17
1696502209.98637,"Real-ESRGAN","Samir Mitha",2,26
1696502209.98637,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696502209.98637,"Customized Venn2 1.0","Bruce Liu",1,8
1696502209.98637,"PUBMED X CSE Citation","Bruce Liu",1,13
1696502209.98637,"Music Generator (text only)","Peter Duan",3,40
1696502209.98637,"Speech Recognition","Paul Duan",0,3
1696502209.98637,"Paint Transformer","Peter Duan",1,68
1696502209.98637,"AI Art Generator","Rick Sugden",4,261
1696502209.98637,"PDF Splitter","Raymond Qu",1,4
1696502209.98637,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696502209.98637,"LaTeX2SVG","Peter Duan",3,15
1696502209.98637,"Venn Gene","Bruce Liu",0,4
1696502209.98637,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696502209.98637,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696502209.98637,"PDF Merger","Oumaima Essamadi",0,30
1696502209.98637,"Voice Conversion","Paul Duan",0,14
1696502209.98637,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696502209.98637,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696502209.98637,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696523951.0814855,"AI Art Generator","Rick Sugden",4,261
1696523951.0814855,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696523951.0814855,"Customized Venn2 1.0","Bruce Liu",1,8
1696523951.0814855,"PUBMED Paper Scraper","Bruce Liu",2,19
1696523951.0814855,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696523951.0814855,"Voice Cloning","Paul Duan",2,21
1696523951.0814855,"PMC Paper Analysis V1","Bruce Liu",1,41
1696523951.0814855,"Image to PDF Converter","Dionysios Balasis",0,21
1696523951.0814855,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696523951.0814855,"LaTeX2SVG","Peter Duan",3,15
1696523951.0814855,"PDF Merger","Oumaima Essamadi",0,30
1696523951.0814855,"SRGAN","Samir Mitha",0,15
1696523951.0814855,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696523951.0814855,"Histogram Equalization","Dionysios Balasis",4,141
1696523951.0814855,"URL Shortener","Dionysios Balasis",1,5
1696523951.0814855,"Real-ESRGAN","Samir Mitha",2,26
1696523951.0814855,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696523951.0814855,"Single-sample T-Test","Kimia Mofid",0,7
1696523951.0814855,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696523951.0814855,"Image Classification","Kevin Faust",2,43
1696523951.0814855,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696523951.0814855,"Random Password Generator","Dionysios Balasis",0,4
1696523951.0814855,"Venn Gene","Bruce Liu",0,4
1696523951.0814855,"Artistic QR Code","Peter Duan",1,49
1696523951.0814855,"IHC Nuclear Counter","Jesse Provost",1,17
1696523951.0814855,"QR Code Generator","Dionysios Balasis",2,17
1696523951.0814855,"Tesseract OCR","Paul Duan",3,17
1696523951.0814855,"facial recognition testing","Peter Duan",1,18
1696523951.0814855,"Watermark PDF","Paul Duan",2,14
1696523951.0814855,"PDF Splitter","Raymond Qu",1,4
1696523951.0814855,"Music Generator (melody + text)","Peter Duan",1,11
1696523951.0814855,"Music Generator (text only)","Peter Duan",3,40
1696523951.0814855,"Voice Conversion","Paul Duan",0,14
1696523951.0814855,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696523951.0814855,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696523951.0814855,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696523951.0814855,"Paint Transformer","Peter Duan",1,68
1696523951.0814855,"Latex OCR","Paul Duan",0,2
1696523951.0814855,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696523951.0814855,"facial recognition training","Peter Duan",1,10
1696523951.0814855,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696523951.0814855,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696523951.0814855,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696523951.0814855,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696523951.0814855,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696523951.0814855,"PUBMED X CSE Citation","Bruce Liu",1,13
1696523951.0814855,"Speech Recognition","Paul Duan",0,3
1696545302.7928414,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696545302.7928414,"Image Classification","Kevin Faust",2,43
1696545302.7928414,"facial recognition testing","Peter Duan",1,18
1696545302.7928414,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696545302.7928414,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696545302.7928414,"Real-ESRGAN","Samir Mitha",2,26
1696545302.7928414,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696545302.7928414,"Venn Gene","Bruce Liu",0,4
1696545302.7928414,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696545302.7928414,"LaTeX2SVG","Peter Duan",3,15
1696545302.7928414,"Artistic QR Code","Peter Duan",1,49
1696545302.7928414,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696545302.7928414,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696545302.7928414,"SRGAN","Samir Mitha",0,15
1696545302.7928414,"Latex OCR","Paul Duan",0,2
1696545302.7928414,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696545302.7928414,"PUBMED Paper Scraper","Bruce Liu",2,19
1696545302.7928414,"Voice Conversion","Paul Duan",0,14
1696545302.7928414,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696545302.7928414,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696545302.7928414,"PUBMED X CSE Citation","Bruce Liu",1,13
1696545302.7928414,"Customized Venn2 1.0","Bruce Liu",1,8
1696545302.7928414,"Image to PDF Converter","Dionysios Balasis",0,21
1696545302.7928414,"AI Art Generator","Rick Sugden",4,261
1696545302.7928414,"URL Shortener","Dionysios Balasis",1,5
1696545302.7928414,"IHC Nuclear Counter","Jesse Provost",1,17
1696545302.7928414,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696545302.7928414,"Speech Recognition","Paul Duan",0,3
1696545302.7928414,"facial recognition training","Peter Duan",1,10
1696545302.7928414,"Histogram Equalization","Dionysios Balasis",4,141
1696545302.7928414,"Random Password Generator","Dionysios Balasis",0,4
1696545302.7928414,"Single-sample T-Test","Kimia Mofid",0,7
1696545302.7928414,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696545302.7928414,"Music Generator (melody + text)","Peter Duan",1,11
1696545302.7928414,"Music Generator (text only)","Peter Duan",3,40
1696545302.7928414,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696545302.7928414,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696545302.7928414,"PMC Paper Analysis V1","Bruce Liu",1,41
1696545302.7928414,"Voice Cloning","Paul Duan",2,21
1696545302.7928414,"Tesseract OCR","Paul Duan",3,17
1696545302.7928414,"QR Code Generator","Dionysios Balasis",2,17
1696545302.7928414,"PDF Splitter","Raymond Qu",1,4
1696545302.7928414,"Paint Transformer","Peter Duan",1,68
1696545302.7928414,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696545302.7928414,"PDF Merger","Oumaima Essamadi",0,30
1696545302.7928414,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696545302.7928414,"Watermark PDF","Paul Duan",2,14
1696566905.2429929,"Latex OCR","Paul Duan",0,2
1696566905.2429929,"URL Shortener","Dionysios Balasis",1,5
1696566905.2429929,"PUBMED Paper Scraper","Bruce Liu",2,19
1696566905.2429929,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696566905.2429929,"Histogram Equalization","Dionysios Balasis",4,141
1696566905.2429929,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696566905.2429929,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696566905.2429929,"PUBMED X CSE Citation","Bruce Liu",1,13
1696566905.2429929,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696566905.2429929,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696566905.2429929,"Paint Transformer","Peter Duan",1,68
1696566905.2429929,"LaTeX2SVG","Peter Duan",3,15
1696566905.2429929,"Real-ESRGAN","Samir Mitha",2,26
1696566905.2429929,"PMC Paper Analysis V1","Bruce Liu",1,41
1696566905.2429929,"Tesseract OCR","Paul Duan",3,17
1696566905.2429929,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696566905.2429929,"Single-sample T-Test","Kimia Mofid",0,7
1696566905.2429929,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696566905.2429929,"SRGAN","Samir Mitha",0,15
1696566905.2429929,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696566905.2429929,"PDF Splitter","Raymond Qu",1,4
1696566905.2429929,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696566905.2429929,"Watermark PDF","Paul Duan",2,14
1696566905.2429929,"Image to PDF Converter","Dionysios Balasis",0,21
1696566905.2429929,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696566905.2429929,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696566905.2429929,"Random Password Generator","Dionysios Balasis",0,4
1696566905.2429929,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696566905.2429929,"Music Generator (text only)","Peter Duan",3,40
1696566905.2429929,"Venn Gene","Bruce Liu",0,4
1696566905.2429929,"IHC Nuclear Counter","Jesse Provost",1,17
1696566905.2429929,"Artistic QR Code","Peter Duan",1,49
1696566905.2429929,"Speech Recognition","Paul Duan",0,3
1696566905.2429929,"Customized Venn2 1.0","Bruce Liu",1,8
1696566905.2429929,"Music Generator (melody + text)","Peter Duan",1,11
1696566905.2429929,"Voice Conversion","Paul Duan",0,14
1696566905.2429929,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696566905.2429929,"AI Art Generator","Rick Sugden",4,261
1696566905.2429929,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696566905.2429929,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696566905.2429929,"facial recognition training","Peter Duan",1,10
1696566905.2429929,"PDF Merger","Oumaima Essamadi",0,30
1696566905.2429929,"QR Code Generator","Dionysios Balasis",2,17
1696566905.2429929,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696566905.2429929,"Image Classification","Kevin Faust",2,43
1696566905.2429929,"Voice Cloning","Paul Duan",2,21
1696566905.2429929,"facial recognition testing","Peter Duan",1,18
1696588557.3261526,"Venn Gene","Bruce Liu",0,4
1696588557.3261526,"SRGAN","Samir Mitha",0,15
1696588557.3261526,"Real-ESRGAN","Samir Mitha",2,26
1696588557.3261526,"Image Classification","Kevin Faust",2,43
1696588557.3261526,"Histogram Equalization","Dionysios Balasis",4,141
1696588557.3261526,"LaTeX2SVG","Peter Duan",3,15
1696588557.3261526,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696588557.3261526,"PUBMED Paper Scraper","Bruce Liu",2,19
1696588557.3261526,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696588557.3261526,"Image to PDF Converter","Dionysios Balasis",0,21
1696588557.3261526,"Music Generator (text only)","Peter Duan",3,40
1696588557.3261526,"Watermark PDF","Paul Duan",2,14
1696588557.3261526,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696588557.3261526,"Voice Conversion","Paul Duan",0,14
1696588557.3261526,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696588557.3261526,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696588557.3261526,"PDF Merger","Oumaima Essamadi",0,30
1696588557.3261526,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696588557.3261526,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696588557.3261526,"facial recognition training","Peter Duan",1,10
1696588557.3261526,"Speech Recognition","Paul Duan",0,3
1696588557.3261526,"IHC Nuclear Counter","Jesse Provost",1,17
1696588557.3261526,"Artistic QR Code","Peter Duan",1,49
1696588557.3261526,"AI Art Generator","Rick Sugden",4,261
1696588557.3261526,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696588557.3261526,"Latex OCR","Paul Duan",0,2
1696588557.3261526,"PMC Paper Analysis V1","Bruce Liu",1,41
1696588557.3261526,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696588557.3261526,"Customized Venn2 1.0","Bruce Liu",1,8
1696588557.3261526,"facial recognition testing","Peter Duan",1,18
1696588557.3261526,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696588557.3261526,"Random Password Generator","Dionysios Balasis",0,4
1696588557.3261526,"Music Generator (melody + text)","Peter Duan",1,11
1696588557.3261526,"PDF Splitter","Raymond Qu",1,4
1696588557.3261526,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696588557.3261526,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696588557.3261526,"Single-sample T-Test","Kimia Mofid",0,7
1696588557.3261526,"QR Code Generator","Dionysios Balasis",2,17
1696588557.3261526,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696588557.3261526,"Paint Transformer","Peter Duan",1,68
1696588557.3261526,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696588557.3261526,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696588557.3261526,"PUBMED X CSE Citation","Bruce Liu",1,13
1696588557.3261526,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696588557.3261526,"Tesseract OCR","Paul Duan",3,17
1696588557.3261526,"Voice Cloning","Paul Duan",2,21
1696588557.3261526,"URL Shortener","Dionysios Balasis",1,5
1696610310.10235,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696610310.10235,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696610310.10235,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696610310.10235,"PDF Splitter","Raymond Qu",1,4
1696610310.10235,"PUBMED X CSE Citation","Bruce Liu",1,13
1696610310.10235,"Random Password Generator","Dionysios Balasis",0,4
1696610310.10235,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696610310.10235,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696610310.10235,"Real-ESRGAN","Samir Mitha",2,26
1696610310.10235,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696610310.10235,"AI Art Generator","Rick Sugden",4,261
1696610310.10235,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696610310.10235,"Voice Cloning","Paul Duan",2,21
1696610310.10235,"Music Generator (melody + text)","Peter Duan",1,11
1696610310.10235,"Customized Venn2 1.0","Bruce Liu",1,8
1696610310.10235,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696610310.10235,"Artistic QR Code","Peter Duan",1,49
1696610310.10235,"Latex OCR","Paul Duan",0,2
1696610310.10235,"IHC Nuclear Counter","Jesse Provost",1,17
1696610310.10235,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696610310.10235,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696610310.10235,"Venn Gene","Bruce Liu",0,4
1696610310.10235,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696610310.10235,"Speech Recognition","Paul Duan",0,3
1696610310.10235,"PMC Paper Analysis V1","Bruce Liu",1,41
1696610310.10235,"Image Classification","Kevin Faust",2,43
1696610310.10235,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696610310.10235,"PUBMED Paper Scraper","Bruce Liu",2,19
1696610310.10235,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696610310.10235,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696610310.10235,"Voice Conversion","Paul Duan",0,14
1696610310.10235,"facial recognition testing","Peter Duan",1,18
1696610310.10235,"URL Shortener","Dionysios Balasis",1,5
1696610310.10235,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696610310.10235,"Histogram Equalization","Dionysios Balasis",4,141
1696610310.10235,"Music Generator (text only)","Peter Duan",3,40
1696610310.10235,"facial recognition training","Peter Duan",1,10
1696610310.10235,"Tesseract OCR","Paul Duan",3,17
1696610310.10235,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696610310.10235,"PDF Merger","Oumaima Essamadi",0,30
1696610310.10235,"Single-sample T-Test","Kimia Mofid",0,7
1696610310.10235,"QR Code Generator","Dionysios Balasis",2,17
1696610310.10235,"Watermark PDF","Paul Duan",2,14
1696610310.10235,"Image to PDF Converter","Dionysios Balasis",0,21
1696610310.10235,"LaTeX2SVG","Peter Duan",3,15
1696610310.10235,"Paint Transformer","Peter Duan",1,68
1696610310.10235,"SRGAN","Samir Mitha",0,15
1696631695.808781,"Paint Transformer","Peter Duan",1,68
1696631695.808781,"facial recognition training","Peter Duan",1,10
1696631695.808781,"Real-ESRGAN","Samir Mitha",2,26
1696631695.808781,"AI Art Generator","Rick Sugden",4,261
1696631695.808781,"LaTeX2SVG","Peter Duan",3,15
1696631695.808781,"Image Classification","Kevin Faust",2,43
1696631695.808781,"Watermark PDF","Paul Duan",2,14
1696631695.808781,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696631695.808781,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696631695.808781,"Voice Cloning","Paul Duan",2,21
1696631695.808781,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696631695.808781,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696631695.808781,"Single-sample T-Test","Kimia Mofid",0,7
1696631695.808781,"PMC Paper Analysis V1","Bruce Liu",1,41
1696631695.808781,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696631695.808781,"Tesseract OCR","Paul Duan",3,17
1696631695.808781,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696631695.808781,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696631695.808781,"QR Code Generator","Dionysios Balasis",2,17
1696631695.808781,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696631695.808781,"Music Generator (melody + text)","Peter Duan",1,11
1696631695.808781,"PDF Splitter","Raymond Qu",1,4
1696631695.808781,"Venn Gene","Bruce Liu",0,4
1696631695.808781,"facial recognition testing","Peter Duan",1,18
1696631695.808781,"Random Password Generator","Dionysios Balasis",0,4
1696631695.808781,"Speech Recognition","Paul Duan",0,3
1696631695.808781,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696631695.808781,"Voice Conversion","Paul Duan",0,14
1696631695.808781,"Customized Venn2 1.0","Bruce Liu",1,8
1696631695.808781,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696631695.808781,"SRGAN","Samir Mitha",0,15
1696631695.808781,"Image to PDF Converter","Dionysios Balasis",0,21
1696631695.808781,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696631695.808781,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696631695.808781,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696631695.808781,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696631695.808781,"Artistic QR Code","Peter Duan",1,49
1696631695.808781,"Music Generator (text only)","Peter Duan",3,40
1696631695.808781,"URL Shortener","Dionysios Balasis",1,5
1696631695.808781,"IHC Nuclear Counter","Jesse Provost",1,17
1696631695.808781,"Histogram Equalization","Dionysios Balasis",4,141
1696631695.808781,"PUBMED Paper Scraper","Bruce Liu",2,19
1696631695.808781,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696631695.808781,"PDF Merger","Oumaima Essamadi",0,30
1696631695.808781,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696631695.808781,"PUBMED X CSE Citation","Bruce Liu",1,13
1696631695.808781,"Latex OCR","Paul Duan",0,2
1696653313.379078,"QR Code Generator","Dionysios Balasis",2,17
1696653313.379078,"facial recognition training","Peter Duan",1,10
1696653313.379078,"facial recognition testing","Peter Duan",1,18
1696653313.379078,"Music Generator (text only)","Peter Duan",3,40
1696653313.379078,"AI Art Generator","Rick Sugden",4,261
1696653313.379078,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696653313.379078,"Image to PDF Converter","Dionysios Balasis",0,21
1696653313.379078,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696653313.379078,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1696653313.379078,"Image Classification","Kevin Faust",2,43
1696653313.379078,"Venn Gene","Bruce Liu",0,4
1696653313.379078,"Watermark PDF","Paul Duan",2,14
1696653313.379078,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696653313.379078,"Single Shot Image De-noising","Dionysios Balasis",2,27
1696653313.379078,"Paint Transformer","Peter Duan",1,68
1696653313.379078,"Customized Venn2 1.0","Bruce Liu",1,8
1696653313.379078,"LaTeX2SVG","Peter Duan",3,15
1696653313.379078,"PUBMED Paper Scraper","Bruce Liu",2,19
1696653313.379078,"Histogram Equalization","Dionysios Balasis",4,141
1696653313.379078,"Voice Conversion","Paul Duan",0,14
1696653313.379078,"Voice Cloning","Paul Duan",2,21
1696653313.379078,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696653313.379078,"SRGAN","Samir Mitha",0,15
1696653313.379078,"Speech Recognition","Paul Duan",0,3
1696653313.379078,"IHC Nuclear Counter","Jesse Provost",1,17
1696653313.379078,"PDF Merger","Oumaima Essamadi",0,30
1696653313.379078,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696653313.379078,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696653313.379078,"PDF Splitter","Raymond Qu",1,4
1696653313.379078,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1696653313.379078,"Tesseract OCR","Paul Duan",3,17
1696653313.379078,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696653313.379078,"Artistic QR Code","Peter Duan",1,49
1696653313.379078,"URL Shortener","Dionysios Balasis",1,5
1696653313.379078,"PMC Paper Analysis V1","Bruce Liu",1,41
1696653313.379078,"Latex OCR","Paul Duan",0,2
1696653313.379078,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696653313.379078,"PUBMED X CSE Citation","Bruce Liu",1,13
1696653313.379078,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1696653313.379078,"Music Generator (melody + text)","Peter Duan",1,11
1696653313.379078,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1696653313.379078,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1696653313.379078,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696653313.379078,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1696653313.379078,"Single-sample T-Test","Kimia Mofid",0,7
1696653313.379078,"Random Password Generator","Dionysios Balasis",0,4
1696653313.379078,"Real-ESRGAN","Samir Mitha",2,26
1696674891.8518245,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1696674891.8518245,"IHC Nuclear Counter","Jesse Provost",1,17
1696674891.8518245,"LaTeX2SVG","Peter Duan",3,15
1696674891.8518245,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1696674891.8518245,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1696674891.8518245,"Customized Venn2 1.0","Bruce Liu",1,8
1696674891.8518245,"Single-sample T-Test","Kimia Mofid",0,7
1696674891.8518245,"Voice Conversion","Paul Duan",0,14
1696674891.8518245,"Latex OCR","Paul Duan",0,2
1696674891.8518245,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1696674891.8518245,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,19
1696674891.8518245,"Tesseract OCR","Paul Duan",3,17
1696674891.8518245,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1696674891.8518245,"Paint Transformer","Peter Duan",1,68
1696674891.8518245,"Watermark PDF","Paul Duan",2,14
1696674891.8518245,"AI Art Generator","Rick Sugden",4,261
1696674891.8518245,"QR Code Generator","Dionysios Balasis",2,17
1696674891.8518245,"Artistic QR Code","Peter Duan",1,49
1696674891.8518245,"SRGAN","Samir Mitha",0,15
1696674891.8518245,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1696674891.8518245,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1696674891.8518245,"Voice Cloning","Paul Duan",2,21
1696674891.8518245,"Music Generator (text only)","Peter Duan",3,40
1696674891.8518245,"PUBMED X CSE Citation","Bruce Liu",1,13
1696674891.8518245,"Image to PDF Converter","Dionysios Balasis",0,21
1696674891.8518245,"Simple RNA to Protein Converter","Bruce Liu",1,5
1696674891.8518245,"Real-ESRGAN","Samir Mitha",2,26
1696674891.8518245,"PUBMED Paper Scraper","Bruce Liu",2,19
1696674891.8518245,"Image Classification","Kevin Faust",2,43
1696674891.8518245,"PDF Splitter","Raymond Qu",1,4
1696674891.8518245,"Random Password Generator","Dionysios Balasis",0,4
1696674891.8518245,"Music Generator (melody + text)","Peter Duan",1,11
1696674891.8518245,"URL Shortener","Dionysios Balasis",1,5
1696674891.8518245,"Venn Gene","Bruce Liu",0,4
1696674891.8518245,"PMC Paper Analysis V1","Bruce Liu",1,41
1696674891.8518245,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
